date,Thgt,Tper,Tdir
2014-02-15 06:00:00,1.31,12.605484333333335,212.0
2014-02-15 09:00:00,1.2966666666666666,12.499999,211.0
2014-02-15 12:00:00,1.2866666666666668,12.245307666666667,210.33333333333334
2014-02-15 15:00:00,1.3466666333333333,12.000381666666668,209.66666666666666
2014-02-15 18:00:00,1.5266665999999998,11.858076000000002,207.66666666666666
2014-02-15 21:00:00,1.6366666666666667,11.719106333333334,205.66666666666666
2014-02-16 00:00:00,1.67,11.224160333333336,193.66666666666666
2014-02-16 03:00:00,1.6833333,13.098260833333333,195.33333333333334
2014-02-16 06:00:00,1.6966665666666667,14.492752000000001,208.0
2014-02-16 09:00:00,1.6833332666666667,14.492752000000001,206.66666666666666
2014-02-16 12:00:00,1.64,14.218645,205.33333333333334
2014-02-16 15:00:00,1.5833332333333334,13.762048666666667,207.66666666666666
2014-02-16 18:00:00,1.55,13.636924,208.0
2014-02-16 21:00:00,1.5066666666666668,13.513514,209.0
2014-02-17 00:00:00,1.4466665999999997,13.513514,209.0
2014-02-17 03:00:00,1.38,13.274853333333333,210.33333333333334
2014-02-17 06:00:00,1.3133333,12.931512333333332,211.0
2014-02-17 09:00:00,1.2699999999999998,12.820513,212.0
2014-02-17 12:00:00,1.2433333333333334,12.820513,212.66666666666666
2014-02-17 15:00:00,1.2633333333333334,12.820513,213.66666666666666
2014-02-17 18:00:00,1.3533333333333335,15.670347999999999,205.33333333333334
2014-02-17 21:00:00,1.5133332666666666,16.85499,198.66666666666666
2014-02-18 00:00:00,1.6999999666666665,16.575591333333332,197.33333333333334
2014-02-18 03:00:00,1.8633333,15.958354,200.0
2014-02-18 06:00:00,1.9733332666666668,15.544870666666668,200.0
2014-02-18 09:00:00,2.0400000000000005,15.229214666666666,199.33333333333334
2014-02-18 12:00:00,2.08,14.852209,201.0
2014-02-18 15:00:00,2.11,14.354726666666666,201.0
2014-02-18 18:00:00,2.1266666,14.084507,201.0
2014-02-18 21:00:00,2.1233333,13.954094333333332,201.66666666666666
2014-02-19 00:00:00,2.0933333333333333,13.575218999999999,202.0
2014-02-19 03:00:00,2.0399999999999996,13.274853333333333,202.0
2014-02-19 06:00:00,1.9866666333333332,13.157894,202.0
2014-02-19 09:00:00,1.9633332333333333,12.987012,204.0
2014-02-19 12:00:00,1.9799999333333334,12.987012,203.0
2014-02-19 15:00:00,2.0366666666666666,13.043972666666667,203.0
2014-02-19 18:00:00,2.1099999666666664,13.276434,202.0
2014-02-19 21:00:00,2.1566665,13.513514,200.33333333333334
2014-02-20 00:00:00,2.1566665,13.333333000000001,199.0
2014-02-20 03:00:00,2.1266666,13.043972666666667,200.0
2014-02-20 06:00:00,2.0833333333333335,12.712322333333333,201.0
2014-02-20 09:00:00,2.043333333333333,12.552741666666668,200.0
